row  column  layer  Kx  Ky  Kz junk  
3  10  1    4.87842550e-004 4.87842550e-004 4.87842550e-004 0.00000000e+000
3  11  1    1.21660450e-003 1.21660450e-003 1.21660450e-003 0.00000000e+000
3  12  1    5.33968430e-004 5.33968430e-004 5.33968430e-004 0.00000000e+000
3  13  1    2.47878940e-004 2.47878940e-004 2.47878940e-004 0.00000000e+000
3  14  1    1.44939730e-004 1.44939730e-004 1.44939730e-004 0.00000000e+000
3  15  1    4.09425440e-004 4.09425440e-004 4.09425440e-004 0.00000000e+000
3  16  1    2.79420540e-004 2.79420540e-004 2.79420540e-004 0.00000000e+000
3  17  1    3.10984030e-004 3.10984030e-004 3.10984030e-004 0.00000000e+000
3  18  1    5.92063400e-004 5.92063400e-004 5.92063400e-004 0.00000000e+000
3  19  1    6.91629600e-004 6.91629600e-004 6.91629600e-004 0.00000000e+000
3  20  1    1.01173000e-003 1.01173000e-003 1.01173000e-003 0.00000000e+000
3  21  1    6.27097050e-003 6.27097050e-003 6.27097050e-003 0.00000000e+000
4  1  1    1.82338440e-003 1.82338440e-003 1.82338440e-003 0.00000000e+000
4  2  1    1.83531950e-003 1.83531950e-003 1.83531950e-003 0.00000000e+000
4  3  1    1.44003130e-003 1.44003130e-003 1.44003130e-003 0.00000000e+000
4  4  1    1.00719060e-003 1.00719060e-003 1.00719060e-003 0.00000000e+000
4  5  1    1.06997610e-003 1.06997610e-003 1.06997610e-003 0.00000000e+000
4  6  1    1.45644020e-003 1.45644020e-003 1.45644020e-003 0.00000000e+000
4  7  1    7.54445510e-004 7.54445510e-004 7.54445510e-004 0.00000000e+000
4  8  1    3.43261740e-004 3.43261740e-004 3.43261740e-004 0.00000000e+000
4  9  1    7.34722890e-004 7.34722890e-004 7.34722890e-004 0.00000000e+000
4  10  1    4.58932700e-004 4.58932700e-004 4.58932700e-004 0.00000000e+000
4  11  1    8.12213660e-004 8.12213660e-004 8.12213660e-004 0.00000000e+000
4  12  1    6.90825010e-004 6.90825010e-004 6.90825010e-004 0.00000000e+000
4  13  1    1.65920720e-004 1.65920720e-004 1.65920720e-004 0.00000000e+000
4  14  1    1.53184090e-004 1.53184090e-004 1.53184090e-004 0.00000000e+000
4  15  1    3.13452270e-004 3.13452270e-004 3.13452270e-004 0.00000000e+000
4  16  1    2.52074820e-004 2.52074820e-004 2.52074820e-004 0.00000000e+000
4  17  1    4.19972520e-004 4.19972520e-004 4.19972520e-004 0.00000000e+000
4  18  1    6.18207340e-004 6.18207340e-004 6.18207340e-004 0.00000000e+000
4  19  1    5.21984100e-004 5.21984100e-004 5.21984100e-004 0.00000000e+000
4  20  1    1.08093910e-003 1.08093910e-003 1.08093910e-003 0.00000000e+000
4  21  1    6.93075300e-003 6.93075300e-003 6.93075300e-003 0.00000000e+000
5  1  1    3.13218950e-003 3.13218950e-003 3.13218950e-003 0.00000000e+000
5  2  1    3.97509590e-003 3.97509590e-003 3.97509590e-003 0.00000000e+000
5  3  1    2.66901960e-003 2.66901960e-003 2.66901960e-003 0.00000000e+000
5  4  1    2.60185050e-003 2.60185050e-003 2.60185050e-003 0.00000000e+000
5  5  1    2.57747060e-003 2.57747060e-003 2.57747060e-003 0.00000000e+000
5  6  1    1.40535070e-003 1.40535070e-003 1.40535070e-003 0.00000000e+000
5  7  1    4.93918970e-004 4.93918970e-004 4.93918970e-004 0.00000000e+000
5  8  1    5.18279660e-004 5.18279660e-004 5.18279660e-004 0.00000000e+000
5  9  1    6.77844550e-004 6.77844550e-004 6.77844550e-004 0.00000000e+000
5  10  1    2.08020850e-004 2.08020850e-004 2.08020850e-004 0.00000000e+000
5  11  1    2.42922080e-004 2.42922080e-004 2.42922080e-004 0.00000000e+000
5  12  1    2.48412590e-004 2.48412590e-004 2.48412590e-004 0.00000000e+000
5  13  1    6.06815900e-005 6.06815900e-005 6.06815900e-005 0.00000000e+000
5  14  1    9.42401970e-005 9.42401970e-005 9.42401970e-005 0.00000000e+000
5  15  1    3.11273820e-004 3.11273820e-004 3.11273820e-004 0.00000000e+000
5  16  1    8.19766650e-005 8.19766650e-005 8.19766650e-005 0.00000000e+000
5  17  1    1.24810580e-004 1.24810580e-004 1.24810580e-004 0.00000000e+000
5  18  1    1.76645630e-004 1.76645630e-004 1.76645630e-004 0.00000000e+000
5  19  1    1.02333610e-003 1.02333610e-003 1.02333610e-003 0.00000000e+000
5  20  1    9.68575190e-004 9.68575190e-004 9.68575190e-004 0.00000000e+000
5  21  1    5.25619150e-003 5.25619150e-003 5.25619150e-003 0.00000000e+000
6  1  1    3.80966130e-003 3.80966130e-003 3.80966130e-003 0.00000000e+000
6  2  1    2.57251870e-003 2.57251870e-003 2.57251870e-003 0.00000000e+000
6  3  1    1.80151550e-003 1.80151550e-003 1.80151550e-003 0.00000000e+000
6  4  1    1.71402580e-003 1.71402580e-003 1.71402580e-003 0.00000000e+000
6  5  1    6.28005220e-003 6.28005220e-003 6.28005220e-003 0.00000000e+000
6  6  1    3.97056500e-003 3.97056500e-003 3.97056500e-003 0.00000000e+000
6  7  1    1.31374520e-003 1.31374520e-003 1.31374520e-003 0.00000000e+000
6  8  1    1.94283410e-003 1.94283410e-003 1.94283410e-003 0.00000000e+000
6  9  1    2.23565020e-003 2.23565020e-003 2.23565020e-003 0.00000000e+000
6  10  1    6.44423370e-004 6.44423370e-004 6.44423370e-004 0.00000000e+000
6  11  1    1.07864870e-003 1.07864870e-003 1.07864870e-003 0.00000000e+000
6  12  1    8.85749770e-004 8.85749770e-004 8.85749770e-004 0.00000000e+000
6  13  1    1.70723960e-004 1.70723960e-004 1.70723960e-004 0.00000000e+000
6  14  1    1.34079420e-004 1.34079420e-004 1.34079420e-004 0.00000000e+000
6  15  1    3.77954160e-004 3.77954160e-004 3.77954160e-004 0.00000000e+000
6  16  1    2.42829960e-004 2.42829960e-004 2.42829960e-004 0.00000000e+000
6  17  1    2.54654730e-004 2.54654730e-004 2.54654730e-004 0.00000000e+000
6  18  1    5.32712570e-004 5.32712570e-004 5.32712570e-004 0.00000000e+000
6  19  1    1.61536000e-003 1.61536000e-003 1.61536000e-003 0.00000000e+000
6  20  1    1.39320600e-003 1.39320600e-003 1.39320600e-003 0.00000000e+000
6  21  1    4.04973780e-003 4.04973780e-003 4.04973780e-003 0.00000000e+000
7  1  1    4.00846880e-003 4.00846880e-003 4.00846880e-003 0.00000000e+000
7  2  1    4.64606390e-003 4.64606390e-003 4.64606390e-003 0.00000000e+000
7  3  1    4.03002430e-003 4.03002430e-003 4.03002430e-003 0.00000000e+000
7  4  1    4.50754520e-003 4.50754520e-003 4.50754520e-003 0.00000000e+000
7  5  1    2.45293280e-003 2.45293280e-003 2.45293280e-003 0.00000000e+000
7  6  1    3.18524970e-003 3.18524970e-003 3.18524970e-003 0.00000000e+000
7  7  1    8.30175640e-004 8.30175640e-004 8.30175640e-004 0.00000000e+000
7  8  1    4.15752830e-003 4.15752830e-003 4.15752830e-003 0.00000000e+000
7  9  1    3.79635600e-003 3.79635600e-003 3.79635600e-003 0.00000000e+000
7  10  1    3.61246140e-003 3.61246140e-003 3.61246140e-003 0.00000000e+000
7  11  1    5.41380410e-003 5.41380410e-003 5.41380410e-003 0.00000000e+000
7  12  1    1.37963990e-003 1.37963990e-003 1.37963990e-003 0.00000000e+000
7  13  1    6.04065300e-004 6.04065300e-004 6.04065300e-004 0.00000000e+000
7  14  1    1.00366250e-003 1.00366250e-003 1.00366250e-003 0.00000000e+000
7  15  1    7.25851280e-004 7.25851280e-004 7.25851280e-004 0.00000000e+000
7  16  1    8.43880250e-004 8.43880250e-004 8.43880250e-004 0.00000000e+000
7  17  1    6.60314270e-004 6.60314270e-004 6.60314270e-004 0.00000000e+000
7  18  1    8.09489200e-004 8.09489200e-004 8.09489200e-004 0.00000000e+000
7  19  1    3.71630930e-003 3.71630930e-003 3.71630930e-003 0.00000000e+000
7  20  1    5.55803970e-003 5.55803970e-003 5.55803970e-003 0.00000000e+000
7  21  1    1.05146190e-002 1.05146190e-002 1.05146190e-002 0.00000000e+000
8  1  1    5.22221690e-003 5.22221690e-003 5.22221690e-003 0.00000000e+000
8  2  1    9.32297700e-003 9.32297700e-003 9.32297700e-003 0.00000000e+000
8  3  1    4.13795400e-003 4.13795400e-003 4.13795400e-003 0.00000000e+000
8  4  1    3.58393810e-003 3.58393810e-003 3.58393810e-003 0.00000000e+000
8  5  1    3.48617510e-003 3.48617510e-003 3.48617510e-003 0.00000000e+000
8  6  1    5.00347330e-003 5.00347330e-003 5.00347330e-003 0.00000000e+000
8  7  1    4.24686830e-003 4.24686830e-003 4.24686830e-003 0.00000000e+000
8  8  1    1.91389260e-003 1.91389260e-003 1.91389260e-003 0.00000000e+000
8  9  1    4.23935040e-003 4.23935040e-003 4.23935040e-003 0.00000000e+000
8  10  1    5.52671440e-003 5.52671440e-003 5.52671440e-003 0.00000000e+000
8  11  1    2.72290550e-003 2.72290550e-003 2.72290550e-003 0.00000000e+000
8  12  1    8.71114160e-004 8.71114160e-004 8.71114160e-004 0.00000000e+000
8  13  1    6.66525720e-004 6.66525720e-004 6.66525720e-004 0.00000000e+000
8  14  1    6.79954750e-004 6.79954750e-004 6.79954750e-004 0.00000000e+000
8  15  1    5.03439680e-004 5.03439680e-004 5.03439680e-004 0.00000000e+000
8  16  1    1.10223110e-003 1.10223110e-003 1.10223110e-003 0.00000000e+000
8  17  1    1.43336370e-003 1.43336370e-003 1.43336370e-003 0.00000000e+000
8  18  1    1.37362550e-003 1.37362550e-003 1.37362550e-003 0.00000000e+000
8  19  1    6.35722080e-003 6.35722080e-003 6.35722080e-003 0.00000000e+000
8  20  1    4.90139360e-003 4.90139360e-003 4.90139360e-003 0.00000000e+000
8  21  1    6.80240520e-003 6.80240520e-003 6.80240520e-003 0.00000000e+000
9  1  1    8.56641110e-003 8.56641110e-003 8.56641110e-003 0.00000000e+000
9  2  1    1.32189090e-002 1.32189090e-002 1.32189090e-002 0.00000000e+000
9  3  1    1.23659510e-002 1.23659510e-002 1.23659510e-002 0.00000000e+000
9  4  1    8.80722810e-003 8.80722810e-003 8.80722810e-003 0.00000000e+000
9  5  1    1.12607600e-002 1.12607600e-002 1.12607600e-002 0.00000000e+000
9  6  1    9.53302570e-003 9.53302570e-003 9.53302570e-003 0.00000000e+000
9  7  1    1.13323960e-002 1.13323960e-002 1.13323960e-002 0.00000000e+000
9  8  1    1.06032450e-003 1.06032450e-003 1.06032450e-003 0.00000000e+000
9  9  1    1.24300310e-003 1.24300310e-003 1.24300310e-003 0.00000000e+000
9  10  1    3.56218050e-003 3.56218050e-003 3.56218050e-003 0.00000000e+000
9  11  1    4.66395150e-003 4.66395150e-003 4.66395150e-003 0.00000000e+000
9  12  1    7.93620130e-004 7.93620130e-004 7.93620130e-004 0.00000000e+000
9  13  1    1.02747660e-003 1.02747660e-003 1.02747660e-003 0.00000000e+000
9  14  1    1.01263940e-003 1.01263940e-003 1.01263940e-003 0.00000000e+000
9  15  1    4.93049510e-004 4.93049510e-004 4.93049510e-004 0.00000000e+000
9  16  1    1.57360430e-003 1.57360430e-003 1.57360430e-003 0.00000000e+000
9  17  1    2.34159870e-003 2.34159870e-003 2.34159870e-003 0.00000000e+000
9  18  1    1.22595770e-003 1.22595770e-003 1.22595770e-003 0.00000000e+000
9  19  1    8.57660610e-003 8.57660610e-003 8.57660610e-003 0.00000000e+000
9  20  1    6.42967240e-003 6.42967240e-003 6.42967240e-003 0.00000000e+000
9  21  1    1.04173840e-002 1.04173840e-002 1.04173840e-002 0.00000000e+000
10  1  1    5.24537440e-003 5.24537440e-003 5.24537440e-003 0.00000000e+000
10  2  1    4.15964890e-003 4.15964890e-003 4.15964890e-003 0.00000000e+000
10  3  1    1.03525590e-002 1.03525590e-002 1.03525590e-002 0.00000000e+000
10  4  1    8.40438970e-003 8.40438970e-003 8.40438970e-003 0.00000000e+000
10  5  1    5.08233600e-003 5.08233600e-003 5.08233600e-003 0.00000000e+000
10  6  1    9.99228420e-003 9.99228420e-003 9.99228420e-003 0.00000000e+000
10  7  1    1.01037740e-002 1.01037740e-002 1.01037740e-002 0.00000000e+000
10  8  1    3.75348150e-003 3.75348150e-003 3.75348150e-003 0.00000000e+000
10  9  1    2.03322110e-003 2.03322110e-003 2.03322110e-003 0.00000000e+000
10  10  1    8.61552270e-003 8.61552270e-003 8.61552270e-003 0.00000000e+000
10  11  1    4.86897000e-003 4.86897000e-003 4.86897000e-003 0.00000000e+000
10  12  1    6.91542880e-004 6.91542880e-004 6.91542880e-004 0.00000000e+000
10  13  1    6.72594930e-004 6.72594930e-004 6.72594930e-004 0.00000000e+000
10  14  1    5.63809110e-004 5.63809110e-004 5.63809110e-004 0.00000000e+000
10  15  1    1.32304670e-004 1.32304670e-004 1.32304670e-004 0.00000000e+000
10  16  1    1.32105390e-003 1.32105390e-003 1.32105390e-003 0.00000000e+000
10  17  1    3.56104650e-004 3.56104650e-004 3.56104650e-004 0.00000000e+000
10  18  1    4.34371220e-004 4.34371220e-004 4.34371220e-004 0.00000000e+000
10  19  1    2.12650560e-003 2.12650560e-003 2.12650560e-003 0.00000000e+000
10  20  1    1.94793590e-003 1.94793590e-003 1.94793590e-003 0.00000000e+000
10  21  1    3.53466530e-003 3.53466530e-003 3.53466530e-003 0.00000000e+000
11  1  1    3.82935210e-003 3.82935210e-003 3.82935210e-003 0.00000000e+000
11  2  1    1.04197170e-002 1.04197170e-002 1.04197170e-002 0.00000000e+000
11  3  1    6.72989840e-003 6.72989840e-003 6.72989840e-003 0.00000000e+000
11  4  1    4.36791150e-003 4.36791150e-003 4.36791150e-003 0.00000000e+000
11  5  1    4.64167200e-003 4.64167200e-003 4.64167200e-003 0.00000000e+000
11  6  1    2.68697150e-003 2.68697150e-003 2.68697150e-003 0.00000000e+000
11  7  1    3.88960050e-003 3.88960050e-003 3.88960050e-003 0.00000000e+000
11  8  1    1.41723080e-003 1.41723080e-003 1.41723080e-003 0.00000000e+000
11  9  1    1.89361310e-003 1.89361310e-003 1.89361310e-003 0.00000000e+000
11  10  1    5.60979290e-003 5.60979290e-003 5.60979290e-003 0.00000000e+000
11  11  1    1.11750880e-003 1.11750880e-003 1.11750880e-003 0.00000000e+000
11  12  1    7.18061260e-004 7.18061260e-004 7.18061260e-004 0.00000000e+000
11  13  1    2.74204470e-004 2.74204470e-004 2.74204470e-004 0.00000000e+000
11  14  1    9.21186870e-004 9.21186870e-004 9.21186870e-004 0.00000000e+000
11  15  1    9.13079470e-004 9.13079470e-004 9.13079470e-004 0.00000000e+000
11  16  1    1.85548040e-003 1.85548040e-003 1.85548040e-003 0.00000000e+000
11  17  1    1.87284080e-003 1.87284080e-003 1.87284080e-003 0.00000000e+000
11  18  1    2.77691120e-003 2.77691120e-003 2.77691120e-003 0.00000000e+000
11  19  1    4.86889430e-003 4.86889430e-003 4.86889430e-003 0.00000000e+000
11  20  1    6.84579250e-003 6.84579250e-003 6.84579250e-003 0.00000000e+000
11  21  1    7.78568140e-003 7.78568140e-003 7.78568140e-003 0.00000000e+000
12  1  1    5.32155710e-003 5.32155710e-003 5.32155710e-003 0.00000000e+000
12  2  1    8.15982260e-003 8.15982260e-003 8.15982260e-003 0.00000000e+000
12  3  1    5.24942870e-003 5.24942870e-003 5.24942870e-003 0.00000000e+000
12  4  1    7.70158580e-003 7.70158580e-003 7.70158580e-003 0.00000000e+000
12  5  1    2.25950450e-002 2.25950450e-002 2.25950450e-002 0.00000000e+000
12  6  1    1.33922650e-002 1.33922650e-002 1.33922650e-002 0.00000000e+000
12  7  1    4.67985320e-003 4.67985320e-003 4.67985320e-003 0.00000000e+000
12  8  1    2.22418660e-003 2.22418660e-003 2.22418660e-003 0.00000000e+000
12  9  1    4.34709270e-003 4.34709270e-003 4.34709270e-003 0.00000000e+000
12  10  1    2.44444020e-003 2.44444020e-003 2.44444020e-003 0.00000000e+000
12  11  1    5.82328980e-004 5.82328980e-004 5.82328980e-004 0.00000000e+000
12  12  1    7.30242540e-004 7.30242540e-004 7.30242540e-004 0.00000000e+000
12  13  1    2.92278760e-004 2.92278760e-004 2.92278760e-004 0.00000000e+000
12  14  1    6.74575990e-004 6.74575990e-004 6.74575990e-004 0.00000000e+000
12  15  1    1.57968390e-003 1.57968390e-003 1.57968390e-003 0.00000000e+000
12  16  1    1.70962340e-003 1.70962340e-003 1.70962340e-003 0.00000000e+000
12  17  1    1.02486090e-003 1.02486090e-003 1.02486090e-003 0.00000000e+000
12  18  1    9.87087840e-004 9.87087840e-004 9.87087840e-004 0.00000000e+000
12  19  1    2.04985190e-003 2.04985190e-003 2.04985190e-003 0.00000000e+000
12  20  1    4.77057610e-003 4.77057610e-003 4.77057610e-003 0.00000000e+000
12  21  1    3.61785970e-003 3.61785970e-003 3.61785970e-003 0.00000000e+000
13  1  1    4.26002290e-003 4.26002290e-003 4.26002290e-003 0.00000000e+000
13  2  1    7.28023830e-003 7.28023830e-003 7.28023830e-003 0.00000000e+000
13  3  1    1.30036050e-002 1.30036050e-002 1.30036050e-002 0.00000000e+000
13  4  1    1.22339960e-002 1.22339960e-002 1.22339960e-002 0.00000000e+000
13  5  1    4.80016740e-002 4.80016740e-002 4.80016740e-002 0.00000000e+000
13  6  1    8.00693280e-003 8.00693280e-003 8.00693280e-003 0.00000000e+000
13  7  1    8.94923700e-003 8.94923700e-003 8.94923700e-003 0.00000000e+000
13  8  1    3.56664890e-003 3.56664890e-003 3.56664890e-003 0.00000000e+000
13  9  1    3.34070610e-003 3.34070610e-003 3.34070610e-003 0.00000000e+000
13  10  1    1.92457780e-003 1.92457780e-003 1.92457780e-003 0.00000000e+000
13  11  1    6.48365830e-004 6.48365830e-004 6.48365830e-004 0.00000000e+000
13  12  1    3.27391450e-004 3.27391450e-004 3.27391450e-004 0.00000000e+000
13  13  1    2.95132280e-004 2.95132280e-004 2.95132280e-004 0.00000000e+000
13  14  1    1.05939090e-003 1.05939090e-003 1.05939090e-003 0.00000000e+000
13  15  1    2.24161640e-003 2.24161640e-003 2.24161640e-003 0.00000000e+000
13  16  1    1.07525990e-003 1.07525990e-003 1.07525990e-003 0.00000000e+000
13  17  1    5.58387140e-004 5.58387140e-004 5.58387140e-004 0.00000000e+000
13  18  1    9.66522350e-004 9.66522350e-004 9.66522350e-004 0.00000000e+000
13  19  1    1.34634680e-003 1.34634680e-003 1.34634680e-003 0.00000000e+000
13  20  1    1.66846660e-003 1.66846660e-003 1.66846660e-003 0.00000000e+000
13  21  1    3.03218430e-003 3.03218430e-003 3.03218430e-003 0.00000000e+000
14  1  1    4.32787970e-003 4.32787970e-003 4.32787970e-003 0.00000000e+000
14  2  1    6.95909240e-003 6.95909240e-003 6.95909240e-003 0.00000000e+000
14  3  1    6.84222430e-003 6.84222430e-003 6.84222430e-003 0.00000000e+000
14  4  1    2.64320690e-002 2.64320690e-002 2.64320690e-002 0.00000000e+000
14  5  1    3.71426300e-002 3.71426300e-002 3.71426300e-002 0.00000000e+000
14  6  1    6.61257390e-003 6.61257390e-003 6.61257390e-003 0.00000000e+000
14  7  1    7.26328750e-003 7.26328750e-003 7.26328750e-003 0.00000000e+000
14  8  1    3.44639740e-003 3.44639740e-003 3.44639740e-003 0.00000000e+000
14  9  1    1.48454110e-003 1.48454110e-003 1.48454110e-003 0.00000000e+000
14  10  1    1.13778780e-003 1.13778780e-003 1.13778780e-003 0.00000000e+000
14  11  1    5.80376860e-004 5.80376860e-004 5.80376860e-004 0.00000000e+000
14  12  1    2.95918860e-004 2.95918860e-004 2.95918860e-004 0.00000000e+000
14  13  1    2.03552000e-004 2.03552000e-004 2.03552000e-004 0.00000000e+000
14  14  1    2.90073750e-004 2.90073750e-004 2.90073750e-004 0.00000000e+000
14  15  1    7.28800250e-004 7.28800250e-004 7.28800250e-004 0.00000000e+000
14  16  1    1.23801310e-003 1.23801310e-003 1.23801310e-003 0.00000000e+000
14  17  1    5.82501000e-004 5.82501000e-004 5.82501000e-004 0.00000000e+000
14  18  1    9.44618980e-004 9.44618980e-004 9.44618980e-004 0.00000000e+000
14  19  1    2.95002170e-003 2.95002170e-003 2.95002170e-003 0.00000000e+000
14  20  1    2.47271110e-003 2.47271110e-003 2.47271110e-003 0.00000000e+000
14  21  1    1.79423330e-003 1.79423330e-003 1.79423330e-003 0.00000000e+000
15  1  1    7.24559190e-003 7.24559190e-003 7.24559190e-003 0.00000000e+000
15  2  1    1.37040160e-002 1.37040160e-002 1.37040160e-002 0.00000000e+000
15  3  1    1.91000010e-002 1.91000010e-002 1.91000010e-002 0.00000000e+000
15  4  1    1.22847380e-002 1.22847380e-002 1.22847380e-002 0.00000000e+000
15  5  1    1.24145090e-002 1.24145090e-002 1.24145090e-002 0.00000000e+000
15  6  1    2.95043210e-003 2.95043210e-003 2.95043210e-003 0.00000000e+000
15  7  1    2.06053890e-003 2.06053890e-003 2.06053890e-003 0.00000000e+000
15  8  1    1.45290190e-003 1.45290190e-003 1.45290190e-003 0.00000000e+000
15  9  1    1.17347210e-003 1.17347210e-003 1.17347210e-003 0.00000000e+000
15  10  1    7.12213520e-004 7.12213520e-004 7.12213520e-004 0.00000000e+000
15  11  1    1.90438620e-004 1.90438620e-004 1.90438620e-004 0.00000000e+000
15  12  1    3.06235430e-004 3.06235430e-004 3.06235430e-004 0.00000000e+000
15  13  1    1.60009070e-004 1.60009070e-004 1.60009070e-004 0.00000000e+000
15  14  1    4.28025490e-004 4.28025490e-004 4.28025490e-004 0.00000000e+000
15  15  1    3.29500040e-004 3.29500040e-004 3.29500040e-004 0.00000000e+000
15  16  1    4.99486380e-004 4.99486380e-004 4.99486380e-004 0.00000000e+000
15  17  1    3.22141730e-004 3.22141730e-004 3.22141730e-004 0.00000000e+000
15  18  1    9.10553720e-004 9.10553720e-004 9.10553720e-004 0.00000000e+000
15  19  1    2.02080830e-003 2.02080830e-003 2.02080830e-003 0.00000000e+000
15  20  1    4.22148770e-003 4.22148770e-003 4.22148770e-003 0.00000000e+000
15  21  1    2.58431170e-003 2.58431170e-003 2.58431170e-003 0.00000000e+000
16  1  1    5.42728900e-003 5.42728900e-003 5.42728900e-003 0.00000000e+000
16  2  1    7.08069620e-003 7.08069620e-003 7.08069620e-003 0.00000000e+000
16  3  1    5.73950900e-003 5.73950900e-003 5.73950900e-003 0.00000000e+000
16  4  1    2.95323650e-003 2.95323650e-003 2.95323650e-003 0.00000000e+000
16  5  1    3.67637370e-003 3.67637370e-003 3.67637370e-003 0.00000000e+000
16  6  1    1.23795180e-003 1.23795180e-003 1.23795180e-003 0.00000000e+000
16  7  1    1.30955140e-003 1.30955140e-003 1.30955140e-003 0.00000000e+000
16  8  1    1.01822230e-003 1.01822230e-003 1.01822230e-003 0.00000000e+000
16  9  1    1.01061200e-003 1.01061200e-003 1.01061200e-003 0.00000000e+000
16  10  1    5.75625650e-004 5.75625650e-004 5.75625650e-004 0.00000000e+000
16  11  1    3.32879520e-004 3.32879520e-004 3.32879520e-004 0.00000000e+000
16  12  1    2.11333870e-004 2.11333870e-004 2.11333870e-004 0.00000000e+000
16  13  1    1.30211280e-004 1.30211280e-004 1.30211280e-004 0.00000000e+000
16  14  1    2.58387090e-004 2.58387090e-004 2.58387090e-004 0.00000000e+000
16  15  1    3.67203940e-004 3.67203940e-004 3.67203940e-004 0.00000000e+000
16  16  1    7.89832710e-004 7.89832710e-004 7.89832710e-004 0.00000000e+000
16  17  1    3.19658780e-004 3.19658780e-004 3.19658780e-004 0.00000000e+000
