  1.0697366e-004  1.0501431e-004  9.9167718e-005  8.5914947e-005  8.3487210e-005  8.0282956e-005  8.0818310e-005  8.3895987e-005  8.3784504e-005  8.3699129e-005  8.6573522e-005  8.6675689e-005  9.4063992e-005  1.0408523e-004  1.1009102e-004  1.0660984e-004  1.1773774e-004  1.1989192e-004  1.1291144e-004  1.1006387e-004  1.0686512e-004  1.0523633e-004  1.0478081e-004  1.0358603e-004  1.0131822e-004  8.5568901e-005  9.1725672e-005  1.0097488e-004  1.0026146e-004  1.0568636e-004  1.0928657e-004  1.0983663e-004  1.2155224e-004  1.1360290e-004  1.0640817e-004
  1.1315103e-004  1.0704733e-004  1.0508306e-004  9.6397710e-005  8.7078624e-005  8.0567997e-005  8.2131355e-005  8.4828309e-005  8.2546241e-005  7.9335118e-005  8.5593432e-005  8.6849805e-005  9.0002418e-005  1.0080567e-004  1.0682328e-004  1.0176429e-004  1.1773054e-004  1.2014705e-004  1.1176708e-004  1.1623949e-004  1.1163326e-004  1.1215310e-004  1.1848258e-004  1.1694304e-004  1.0837427e-004  9.4136630e-005  1.0379535e-004  1.1871438e-004  1.1162214e-004  1.1005881e-004  1.1547476e-004  1.2153181e-004  1.3664582e-004  1.2516125e-004  1.1723207e-004
  1.3069685e-004  1.1870421e-004  1.0786222e-004  1.0219551e-004  9.4857106e-005  8.4700353e-005  8.7100916e-005  8.9950316e-005  8.8279981e-005  8.3783830e-005  8.8330622e-005  8.9592097e-005  9.2518426e-005  1.0857132e-004  1.1342291e-004  1.0731725e-004  1.2326274e-004  1.2948620e-004  1.1728289e-004  1.2231572e-004  1.2284100e-004  1.1836594e-004  1.2450449e-004  1.3169272e-004  1.2268734e-004  1.0994108e-004  1.1437776e-004  1.2812033e-004  1.2218001e-004  1.2072002e-004  1.2997705e-004  1.2834568e-004  1.4592136e-004  1.3558637e-004  1.3381647e-004
  1.4103403e-004  1.3205272e-004  1.1061950e-004  1.0618262e-004  1.0326325e-004  8.9082525e-005  9.2148043e-005  9.5199682e-005  9.0988482e-005  8.9005574e-005  9.4795457e-005  9.5478225e-005  9.8579338e-005  1.1046663e-004  1.0980220e-004  1.1221074e-004  1.2609963e-004  1.2552518e-004  1.1596695e-004  1.2345346e-004  1.2398988e-004  1.1269515e-004  1.1662300e-004  1.2119282e-004  1.2406384e-004  1.1619152e-004  1.1605287e-004  1.1812573e-004  1.1642130e-004  1.2272699e-004  1.3112326e-004  1.2623536e-004  1.3633958e-004  1.2654171e-004  1.2855177e-004
  1.4399711e-004  1.4126074e-004  1.1685542e-004  1.0689049e-004  9.8801989e-005  8.8275171e-005  9.2466804e-005  9.0356364e-005  8.4664361e-005  8.8059061e-005  9.6514315e-005  9.5643065e-005  9.9483824e-005  1.0559091e-004  1.0522485e-004  1.0793747e-004  1.2546700e-004  1.2866632e-004  1.2301809e-004  1.2643558e-004  1.1938288e-004  1.1116608e-004  1.1332290e-004  1.2061149e-004  1.3184372e-004  1.2387974e-004  1.1825226e-004  1.1689361e-004  1.1951027e-004  1.2614762e-004  1.3728626e-004  1.2891623e-004  1.3481435e-004  1.2267553e-004  1.2461457e-004
  1.3332239e-004  1.3362961e-004  1.2310429e-004  1.1325988e-004  9.7240257e-005  8.4754538e-005  8.7918401e-005  8.6986896e-005  8.3323634e-005  8.5792824e-005  9.6166681e-005  9.2733195e-005  9.3386493e-005  9.7593655e-005  9.8076187e-005  1.0436842e-004  1.2423896e-004  1.2462666e-004  1.1450015e-004  1.1101469e-004  1.0495150e-004  1.0248932e-004  1.0754169e-004  1.1316666e-004  1.2800156e-004  1.2100187e-004  1.0933242e-004  1.1340270e-004  1.2072391e-004  1.2528336e-004  1.3188370e-004  1.2441384e-004  1.2823445e-004  1.1612533e-004  1.2126684e-004
  1.3558449e-004  1.2941588e-004  1.2561378e-004  1.1933700e-004  1.0474198e-004  9.0383139e-005  9.5449929e-005  1.0031045e-004  9.2817654e-005  9.8113746e-005  1.0664917e-004  1.0043513e-004  1.0204742e-004  1.0798183e-004  1.1068764e-004  1.2167893e-004  1.4286201e-004  1.4327110e-004  1.2936418e-004  1.2036138e-004  1.1415453e-004  1.1354818e-004  1.2124734e-004  1.2705381e-004  1.4178997e-004  1.3594214e-004  1.2228431e-004  1.2641771e-004  1.3146279e-004  1.3764542e-004  1.4446909e-004  1.3470492e-004  1.3451543e-004  1.2864359e-004  1.3472495e-004
  1.3926937e-004  1.2408281e-004  1.1287927e-004  1.0340745e-004  9.5325125e-005  8.5951154e-005  9.5545185e-005  1.0258768e-004  9.5906685e-005  1.0642630e-004  1.1243075e-004  1.0563569e-004  1.0537100e-004  1.0820221e-004  1.1521198e-004  1.1504960e-004  1.3448346e-004  1.4799310e-004  1.3377288e-004  1.1873838e-004  1.1095927e-004  1.1434179e-004  1.2846673e-004  1.3303905e-004  1.4084584e-004  1.3344525e-004  1.2443194e-004  1.3008704e-004  1.2788063e-004  1.3033908e-004  1.4013490e-004  1.3643186e-004  1.3975451e-004  1.3408319e-004  1.4192472e-004
  1.3939096e-004  1.1684378e-004  9.9191825e-005  9.3628179e-005  9.1842191e-005  8.5384678e-005  9.8080860e-005  1.0709372e-004  1.0002718e-004  1.1141876e-004  1.2069049e-004  1.1692482e-004  1.1103203e-004  1.1821947e-004  1.2220305e-004  1.1682620e-004  1.3950050e-004  1.5760247e-004  1.4437135e-004  1.2381056e-004  1.1486306e-004  1.2031120e-004  1.3582721e-004  1.3924886e-004  1.3872926e-004  1.3573275e-004  1.2539436e-004  1.2924818e-004  1.2542775e-004  1.2941113e-004  1.4271603e-004  1.3338344e-004  1.3997015e-004  1.3840574e-004  1.4173970e-004
  1.3655948e-004  1.1235763e-004  9.6682428e-005  9.1127366e-005  9.3617997e-005  8.9413025e-005  9.8070646e-005  1.0405447e-004  9.8177485e-005  1.0896994e-004  1.2077085e-004  1.2180431e-004  1.1356911e-004  1.2085625e-004  1.2426249e-004  1.2438539e-004  1.4063407e-004  1.4267070e-004  1.3387367e-004  1.1970236e-004  1.1226642e-004  1.1444791e-004  1.3033568e-004  1.4149881e-004  1.3432727e-004  1.2487381e-004  1.2026342e-004  1.2446896e-004  1.2095421e-004  1.2010029e-004  1.3247929e-004  1.2550241e-004  1.3635512e-004  1.3619389e-004  1.4056398e-004
  1.4728763e-004  1.2169224e-004  1.0674690e-004  1.0219262e-004  1.0398318e-004  1.0043366e-004  1.0734218e-004  1.0936888e-004  1.0234656e-004  1.1295156e-004  1.3072854e-004  1.3477009e-004  1.2774822e-004  1.3220932e-004  1.3050156e-004  1.3557005e-004  1.4720780e-004  1.4938802e-004  1.3715693e-004  1.2428670e-004  1.2168378e-004  1.2156306e-004  1.3742951e-004  1.4440792e-004  1.3379653e-004  1.3359270e-004  1.3411104e-004  1.3098960e-004  1.2082733e-004  1.1950930e-004  1.3256755e-004  1.2875539e-004  1.4445143e-004  1.4873975e-004  1.5079533e-004
  1.4041112e-004  1.2116595e-004  1.0557889e-004  1.0327798e-004  1.0822513e-004  9.7822130e-005  1.0072771e-004  1.0391737e-004  9.6423225e-005  9.8965072e-005  1.1991789e-004  1.2289037e-004  1.1645444e-004  1.3033602e-004  1.2532964e-004  1.2940537e-004  1.3620130e-004  1.4293442e-004  1.3519127e-004  1.2351115e-004  1.2112940e-004  1.1883913e-004  1.3145607e-004  1.3828043e-004  1.2981202e-004  1.3035512e-004  1.3127355e-004  1.2394000e-004  1.1714671e-004  1.1932947e-004  1.3560333e-004  1.3673166e-004  1.4408359e-004  1.4365808e-004  1.4292437e-004
  1.3900276e-004  1.2661211e-004  1.0958627e-004  1.0424958e-004  1.1665155e-004  1.0080628e-004  1.0145917e-004  1.0649734e-004  1.0183286e-004  1.0105613e-004  1.1868810e-004  1.2698159e-004  1.2458934e-004  1.4164012e-004  1.2922172e-004  1.2927311e-004  1.4095907e-004  1.4398778e-004  1.3995376e-004  1.3305452e-004  1.2745943e-004  1.2961045e-004  1.3583959e-004  1.3711847e-004  1.4266572e-004  1.3907593e-004  1.3621406e-004  1.2628553e-004  1.2530055e-004  1.2538413e-004  1.3236934e-004  1.3734706e-004  1.4458163e-004  1.4440988e-004  1.4324412e-004
  1.3257813e-004  1.1641427e-004  1.0664444e-004  1.0051677e-004  1.1112106e-004  9.6058311e-005  9.3177653e-005  9.4345457e-005  9.2128057e-005  9.2752907e-005  1.0596562e-004  1.1921576e-004  1.2226348e-004  1.3512838e-004  1.1786835e-004  1.0850130e-004  1.2959642e-004  1.2534710e-004  1.1881951e-004  1.2399131e-004  1.1785596e-004  1.1966071e-004  1.2111662e-004  1.2415755e-004  1.3620727e-004  1.3789382e-004  1.3628179e-004  1.2415639e-004  1.1647384e-004  1.1474031e-004  1.2568321e-004  1.3347710e-004  1.4184193e-004  1.3808396e-004  1.4366274e-004
  1.2034318e-004  1.1276035e-004  1.1103236e-004  9.8780209e-005  1.0230955e-004  9.2712785e-005  9.0581981e-005  9.6974047e-005  9.2172596e-005  9.0762170e-005  1.0367366e-004  1.1428435e-004  1.1886037e-004  1.2851418e-004  1.1097046e-004  1.0552646e-004  1.2098988e-004  1.1912612e-004  1.1644605e-004  1.2061933e-004  1.1248028e-004  1.1333435e-004  1.1495399e-004  1.2189677e-004  1.3898425e-004  1.3674477e-004  1.3208070e-004  1.2249665e-004  1.0570243e-004  1.0148604e-004  1.1549722e-004  1.2774165e-004  1.3119215e-004  1.2462320e-004  1.3155361e-004
  1.0950417e-004  1.0698822e-004  1.0341464e-004  9.1702290e-005  9.4282482e-005  8.6974657e-005  8.7077677e-005  9.3562093e-005  8.8783850e-005  8.5238293e-005  9.7811089e-005  1.0923835e-004  1.1037960e-004  1.1884245e-004  1.0802882e-004  1.0405140e-004  1.1339521e-004  1.1856568e-004  1.1443386e-004  1.1051911e-004  1.0862039e-004  1.0451616e-004  1.0424693e-004  1.1487330e-004  1.3164238e-004  1.2610119e-004  1.1840085e-004  1.1148878e-004  9.9138841e-005  9.5828158e-005  1.0658929e-004  1.1412698e-004  1.1520525e-004  1.1427535e-004  1.1883493e-004
  1.0708595e-004  1.0909295e-004  1.0170454e-004  9.5441586e-005  9.3656511e-005  8.3240379e-005  8.8076756e-005  9.3334906e-005  8.8514707e-005  8.3700585e-005  9.4826306e-005  1.0500568e-004  1.0746773e-004  1.1926733e-004  1.1530675e-004  1.0879420e-004  1.1055834e-004  1.1582440e-004  1.1467673e-004  1.0521908e-004  1.0238819e-004  9.9510827e-005  1.0186347e-004  1.0697498e-004  1.1763612e-004  1.1050474e-004  1.0294721e-004  1.0027761e-004  9.1432671e-005  9.0998693e-005  9.6613152e-005  9.9946155e-005  1.0685376e-004  1.0897003e-004  1.1328361e-004
  1.1184808e-004  1.0553594e-004  9.4354952e-005  9.4791520e-005  9.7487677e-005  8.6307426e-005  8.9619568e-005  9.8115226e-005  9.0905861e-005  8.2644671e-005  9.0305301e-005  1.0326116e-004  1.0961460e-004  1.1986245e-004  1.1674921e-004  1.1311414e-004  1.1387092e-004  1.1842484e-004  1.2078162e-004  1.0428858e-004  9.8032715e-005  1.0317415e-004  1.0666791e-004  1.1045603e-004  1.1841173e-004  1.0569398e-004  9.3575714e-005  9.2898831e-005  8.6042937e-005  8.7184382e-005  9.7441703e-005  9.7695633e-005  1.0755299e-004  1.1159150e-004  1.1470068e-004
  1.0878595e-004  1.0155780e-004  9.2054323e-005  9.4971221e-005  1.0273525e-004  8.6047586e-005  8.5903869e-005  9.9330947e-005  9.3108282e-005  8.4101583e-005  9.2342764e-005  1.0841598e-004  1.1259767e-004  1.2246609e-004  1.2197197e-004  1.2117976e-004  1.2451006e-004  1.3045375e-004  1.3061213e-004  1.1290603e-004  1.0501755e-004  1.1226155e-004  1.1473134e-004  1.1994766e-004  1.2648585e-004  1.0754647e-004  9.4344483e-005  9.5313893e-005  8.3697429e-005  8.3636859e-005  1.0156492e-004  1.0450023e-004  1.1229537e-004  1.1617235e-004  1.1674832e-004
  1.0684712e-004  9.9000789e-005  9.4657223e-005  8.9117047e-005  9.5662745e-005  8.8957309e-005  8.8975235e-005  9.9239197e-005  9.3574155e-005  8.8221040e-005  1.0006500e-004  1.1870674e-004  1.2000523e-004  1.2937944e-004  1.3085449e-004  1.2710747e-004  1.3275402e-004  1.4403155e-004  1.4071720e-004  1.2761372e-004  1.2007356e-004  1.2135442e-004  1.2370815e-004  1.2839618e-004  1.3066112e-004  1.1331255e-004  9.9678425e-005  9.8532263e-005  7.9969414e-005  7.6889864e-005  1.0031154e-004  1.0353433e-004  1.0960400e-004  1.1349042e-004  1.1604013e-004
  9.5064387e-005  8.9975300e-005  8.9537684e-005  7.9117737e-005  8.1778642e-005  8.0747064e-005  7.9221415e-005  8.4679348e-005  8.2372333e-005  8.0350950e-005  9.2325460e-005  1.0951070e-004  1.0336970e-004  1.1386981e-004  1.1881788e-004  1.1204469e-004  1.1838580e-004  1.3332408e-004  1.3916460e-004  1.2943408e-004  1.1479364e-004  1.0990825e-004  1.2145044e-004  1.2424733e-004  1.2387727e-004  1.0670982e-004  9.5767216e-005  9.4055158e-005  7.3003491e-005  7.1948695e-005  9.0342939e-005  9.0036742e-005  9.8379769e-005  1.0071111e-004  1.0108172e-004
  9.5471205e-005  9.3466130e-005  9.0577260e-005  8.3442355e-005  8.2239413e-005  8.4002026e-005  8.2824657e-005  8.4209914e-005  8.6818117e-005  8.9744023e-005  9.9778897e-005  1.1460131e-004  1.0820233e-004  1.2296225e-004  1.3464369e-004  1.1967609e-004  1.2435571e-004  1.4610304e-004  1.5520041e-004  1.4366392e-004  1.2927883e-004  1.1876709e-004  1.2891871e-004  1.2990399e-004  1.2700200e-004  1.0478130e-004  9.3004416e-005  9.2117856e-005  7.4903665e-005  7.0702821e-005  8.2070791e-005  8.4321188e-005  9.1865281e-005  9.2918775e-005  9.5048163e-005
  9.6746324e-005  9.6709525e-005  9.4813108e-005  8.5397492e-005  8.3302044e-005  8.4088670e-005  8.3823777e-005  8.4281751e-005  8.7042983e-005  9.3848546e-005  9.7505408e-005  1.0508060e-004  1.0455936e-004  1.1659645e-004  1.2330105e-004  1.1241967e-004  1.2023978e-004  1.3747891e-004  1.4321478e-004  1.3815701e-004  1.2840846e-004  1.1829050e-004  1.2588231e-004  1.2737253e-004  1.2367509e-004  1.0321870e-004  9.1030735e-005  8.9306182e-005  7.7984657e-005  7.6250961e-005  8.7985863e-005  9.0652481e-005  9.4154299e-005  9.4898410e-005  9.7304108e-005
  8.7337093e-005  8.4202370e-005  8.5323589e-005  7.8224343e-005  7.6088049e-005  7.8094772e-005  7.5843242e-005  7.6432937e-005  7.9804159e-005  8.7745781e-005  9.2069406e-005  9.7037710e-005  9.7731189e-005  1.0612502e-004  1.0907387e-004  1.0418132e-004  1.0849530e-004  1.1893476e-004  1.2765118e-004  1.2719803e-004  1.1934044e-004  1.1034380e-004  1.1291751e-004  1.1473265e-004  1.1262041e-004  9.1802598e-005  8.0590786e-005  8.0840415e-005  7.1478884e-005  7.4644194e-005  8.2870590e-005  8.3757055e-005  8.9942378e-005  8.8204464e-005  8.8375835e-005
  7.7568074e-005  7.5438843e-005  7.5535500e-005  7.2507056e-005  7.0785852e-005  7.3205167e-005  7.2606839e-005  7.1483443e-005  7.1566069e-005  7.6109191e-005  8.9511462e-005  9.5401232e-005  9.7231057e-005  1.0015970e-004  1.0186629e-004  1.0369344e-004  1.0417186e-004  1.1116096e-004  1.1833636e-004  1.1397555e-004  1.0567554e-004  1.0376037e-004  1.0808230e-004  1.0479230e-004  9.9639407e-005  7.8864136e-005  6.7241358e-005  7.0583453e-005  6.5508025e-005  6.7828609e-005  7.3663556e-005  7.9059929e-005  8.2221439e-005  8.0874130e-005  8.2567646e-005
  7.3002277e-005  6.7948502e-005  6.8165564e-005  6.6836695e-005  6.5927674e-005  6.5910854e-005  6.9536994e-005  6.9436529e-005  6.7660986e-005  7.2377823e-005  8.6732197e-005  9.4849574e-005  9.0969543e-005  9.6866042e-005  9.9009529e-005  1.0157351e-004  1.0423509e-004  1.1250327e-004  1.1683957e-004  1.1252038e-004  1.0274955e-004  9.7161420e-005  1.0711473e-004  1.0340427e-004  9.1976739e-005  7.2551468e-005  6.4641955e-005  6.8635892e-005  6.3312731e-005  6.4272689e-005  7.0296606e-005  7.7647839e-005  8.0200629e-005  7.4688194e-005  7.8318822e-005
  7.5858801e-005  7.2402586e-005  7.0355591e-005  6.7729464e-005  6.3907573e-005  6.0378126e-005  6.7229075e-005  6.7333940e-005  6.4824519e-005  6.8820721e-005  8.0183696e-005  8.9872987e-005  8.5064708e-005  8.8683194e-005  8.9214507e-005  9.2946689e-005  9.7238189e-005  1.0003603e-004  1.0775556e-004  1.0294581e-004  9.3939821e-005  8.6339978e-005  9.6174495e-005  9.0991273e-005  8.1901046e-005  7.1114384e-005  6.3746320e-005  6.7241574e-005  6.2331801e-005  6.2791380e-005  6.9067390e-005  7.1403380e-005  7.4742063e-005  7.2217240e-005  7.5945425e-005
  8.0904604e-005  8.2777760e-005  7.4066625e-005  7.0515761e-005  7.0106557e-005  6.2799788e-005  6.5888657e-005  6.9435829e-005  6.6457845e-005  6.8647955e-005  7.7950869e-005  8.8935096e-005  8.4637233e-005  8.8381625e-005  9.2563874e-005  9.5933149e-005  1.0642275e-004  1.0960571e-004  1.1242517e-004  1.0749318e-004  9.9977104e-005  9.4440176e-005  1.0106318e-004  9.0252075e-005  8.8453867e-005  8.1973212e-005  7.5769752e-005  7.7969171e-005  7.1961222e-005  7.0466969e-005  7.3248607e-005  7.3281907e-005  7.4760305e-005  7.3606121e-005  7.6594464e-005
  7.9080253e-005  8.1957238e-005  7.1829618e-005  7.0232389e-005  7.1792923e-005  6.5843171e-005  6.3803183e-005  6.8739846e-005  6.8699650e-005  6.6086356e-005  7.5137428e-005  8.1756908e-005  7.8689190e-005  8.9488533e-005  9.5068117e-005  9.7559392e-005  1.0696167e-004  1.0729391e-004  1.0859905e-004  1.0340788e-004  9.7787729e-005  9.8365871e-005  1.0047645e-004  8.9005723e-005  9.3338918e-005  8.6432756e-005  8.5493796e-005  8.6398940e-005  7.2958885e-005  7.2586395e-005  7.3822318e-005  7.1208082e-005  7.4466970e-005  7.3126021e-005  7.5351618e-005
  7.5733302e-005  7.9924262e-005  7.2265013e-005  7.1555683e-005  7.4423022e-005  7.1878289e-005  7.1019363e-005  7.3680533e-005  7.1004860e-005  6.8763983e-005  7.6132837e-005  7.9756992e-005  7.7962097e-005  9.3947810e-005  9.2571934e-005  9.2760607e-005  1.0781711e-004  1.0750959e-004  1.0195606e-004  9.7430332e-005  9.4312810e-005  9.4754751e-005  9.4549536e-005  8.7987263e-005  9.2905491e-005  8.6643372e-005  8.8650426e-005  8.7285255e-005  7.4433133e-005  7.5501291e-005  7.5486190e-005  7.3279954e-005  7.4648891e-005  7.4058707e-005  7.1589553e-005
