BEGIN parameter_data TABLE  
 nrow=4200 ncol=8 columnlabels 
ParamName StartValue    GroupName   BetaAssoc  SenMethod  x1               x2               x3 
P0065	5.00E-04	layer_uno	1	1	5.900E+01	2.250E+00	3.600E+01
P0066	5.00E-04	layer_uno	1	1	6.100E+01	2.250E+00	3.600E+01
P0067	5.00E-04	layer_uno	1	1	6.300E+01	2.250E+00	3.600E+01
P0068	5.00E-04	layer_uno	1	1	6.500E+01	2.250E+00	3.600E+01
P0069	5.00E-04	layer_uno	1	1	6.700E+01	2.250E+00	3.600E+01
P0070	5.00E-04	layer_uno	1	1	6.900E+01	2.250E+00	3.600E+01
P0071	5.00E-04	layer_uno	1	1	1.000E+00	3.750E+00	3.600E+01
P0072	5.00E-04	layer_uno	1	1	3.000E+00	3.750E+00	3.600E+01
P0073	5.00E-04	layer_uno	1	1	5.000E+00	3.750E+00	3.600E+01
P0074	5.00E-04	layer_uno	1	1	7.000E+00	3.750E+00	3.600E+01
P0075	5.00E-04	layer_uno	1	1	9.000E+00	3.750E+00	3.600E+01
P0076	5.00E-04	layer_uno	1	1	1.100E+01	3.750E+00	3.600E+01
P0077	5.00E-04	layer_uno	1	1	1.300E+01	3.750E+00	3.600E+01
P0078	5.00E-04	layer_uno	1	1	1.500E+01	3.750E+00	3.600E+01
P0079	5.00E-04	layer_uno	1	1	1.700E+01	3.750E+00	3.600E+01
P0080	5.00E-04	layer_uno	1	1	1.900E+01	3.750E+00	3.600E+01
P0081	5.00E-04	layer_uno	1	1	2.100E+01	3.750E+00	3.600E+01
P0082	5.00E-04	layer_uno	1	1	2.300E+01	3.750E+00	3.600E+01
P0083	5.00E-04	layer_uno	1	1	2.500E+01	3.750E+00	3.600E+01
P0084	5.00E-04	layer_uno	1	1	2.700E+01	3.750E+00	3.600E+01
P0085	5.00E-04	layer_uno	1	1	2.900E+01	3.750E+00	3.600E+01
P0086	5.00E-04	layer_uno	1	1	3.100E+01	3.750E+00	3.600E+01
P0087	5.00E-04	layer_uno	1	1	3.300E+01	3.750E+00	3.600E+01
P0088	5.00E-04	layer_uno	1	1	3.500E+01	3.750E+00	3.600E+01
P0089	5.00E-04	layer_uno	1	1	3.700E+01	3.750E+00	3.600E+01
P0090	5.00E-04	layer_uno	1	1	3.900E+01	3.750E+00	3.600E+01
P0091	5.00E-04	layer_uno	1	1	4.100E+01	3.750E+00	3.600E+01
P0092	5.00E-04	layer_uno	1	1	4.300E+01	3.750E+00	3.600E+01
P0093	5.00E-04	layer_uno	1	1	4.500E+01	3.750E+00	3.600E+01
P0094	5.00E-04	layer_uno	1	1	4.700E+01	3.750E+00	3.600E+01
P0095	5.00E-04	layer_uno	1	1	4.900E+01	3.750E+00	3.600E+01
P0096	5.00E-04	layer_uno	1	1	5.100E+01	3.750E+00	3.600E+01
P0097	5.00E-04	layer_uno	1	1	5.300E+01	3.750E+00	3.600E+01
P0098	5.00E-04	layer_uno	1	1	5.500E+01	3.750E+00	3.600E+01
P0099	5.00E-04	layer_uno	1	1	5.700E+01	3.750E+00	3.600E+01
P0100	5.00E-04	layer_uno	1	1	5.900E+01	3.750E+00	3.600E+01
P0101	5.00E-04	layer_uno	1	1	6.100E+01	3.750E+00	3.600E+01
P0102	5.00E-04	layer_uno	1	1	6.300E+01	3.750E+00	3.600E+01
P0103	5.00E-04	layer_uno	1	1	6.500E+01	3.750E+00	3.600E+01
P0104	5.00E-04	layer_uno	1	1	6.700E+01	3.750E+00	3.600E+01
P0105	5.00E-04	layer_uno	1	1	6.900E+01	3.750E+00	3.600E+01
P0106	5.00E-04	layer_uno	1	1	1.000E+00	5.250E+00	3.600E+01
P0107	5.00E-04	layer_uno	1	1	3.000E+00	5.250E+00	3.600E+01
P0108	5.00E-04	layer_uno	1	1	5.000E+00	5.250E+00	3.600E+01
P0109	5.00E-04	layer_uno	1	1	7.000E+00	5.250E+00	3.600E+01
P0110	5.00E-04	layer_uno	1	1	9.000E+00	5.250E+00	3.600E+01
P0111	5.00E-04	layer_uno	1	1	1.100E+01	5.250E+00	3.600E+01
P0112	5.00E-04	layer_uno	1	1	1.300E+01	5.250E+00	3.600E+01
P0113	5.00E-04	layer_uno	1	1	1.500E+01	5.250E+00	3.600E+01
P0114	5.00E-04	layer_uno	1	1	1.700E+01	5.250E+00	3.600E+01
P0115	5.00E-04	layer_uno	1	1	1.900E+01	5.250E+00	3.600E+01
P0116	5.00E-04	layer_uno	1	1	2.100E+01	5.250E+00	3.600E+01
P0117	5.00E-04	layer_uno	1	1	2.300E+01	5.250E+00	3.600E+01
P0118	5.00E-04	layer_uno	1	1	2.500E+01	5.250E+00	3.600E+01
P0119	5.00E-04	layer_uno	1	1	2.700E+01	5.250E+00	3.600E+01
P0120	5.00E-04	layer_uno	1	1	2.900E+01	5.250E+00	3.600E+01
P0121	5.00E-04	layer_uno	1	1	3.100E+01	5.250E+00	3.600E+01
P0122	5.00E-04	layer_uno	1	1	3.300E+01	5.250E+00	3.600E+01
P0123	5.00E-04	layer_uno	1	1	3.500E+01	5.250E+00	3.600E+01
P0124	5.00E-04	layer_uno	1	1	3.700E+01	5.250E+00	3.600E+01
P0125	5.00E-04	layer_uno	1	1	3.900E+01	5.250E+00	3.600E+01
P0126	5.00E-04	layer_uno	1	1	4.100E+01	5.250E+00	3.600E+01
P0127	5.00E-04	layer_uno	1	1	4.300E+01	5.250E+00	3.600E+01
P0128	5.00E-04	layer_uno	1	1	4.500E+01	5.250E+00	3.600E+01
P0129	5.00E-04	layer_uno	1	1	4.700E+01	5.250E+00	3.600E+01
P0130	5.00E-04	layer_uno	1	1	4.900E+01	5.250E+00	3.600E+01
P0131	5.00E-04	layer_uno	1	1	5.100E+01	5.250E+00	3.600E+01
P0132	5.00E-04	layer_uno	1	1	5.300E+01	5.250E+00	3.600E+01
P0133	5.00E-04	layer_uno	1	1	5.500E+01	5.250E+00	3.600E+01
P0134	5.00E-04	layer_uno	1	1	5.700E+01	5.250E+00	3.600E+01
P0135	5.00E-04	layer_uno	1	1	5.900E+01	5.250E+00	3.600E+01
P0136	5.00E-04	layer_uno	1	1	6.100E+01	5.250E+00	3.600E+01
P0137	5.00E-04	layer_uno	1	1	6.300E+01	5.250E+00	3.600E+01
P0138	5.00E-04	layer_uno	1	1	6.500E+01	5.250E+00	3.600E+01
P0139	5.00E-04	layer_uno	1	1	6.700E+01	5.250E+00	3.600E+01
P0140	5.00E-04	layer_uno	1	1	6.900E+01	5.250E+00	3.600E+01
P0141	5.00E-04	layer_uno	1	1	1.000E+00	6.750E+00	3.600E+01
P0142	5.00E-04	layer_uno	1	1	3.000E+00	6.750E+00	3.600E+01
P0143	5.00E-04	layer_uno	1	1	5.000E+00	6.750E+00	3.600E+01
P0144	5.00E-04	layer_uno	1	1	7.000E+00	6.750E+00	3.600E+01
P0145	5.00E-04	layer_uno	1	1	9.000E+00	6.750E+00	3.600E+01
P0146	5.00E-04	layer_uno	1	1	1.100E+01	6.750E+00	3.600E+01
P0147	5.00E-04	layer_uno	1	1	1.300E+01	6.750E+00	3.600E+01
P0148	5.00E-04	layer_uno	1	1	1.500E+01	6.750E+00	3.600E+01
P0149	5.00E-04	layer_uno	1	1	1.700E+01	6.750E+00	3.600E+01
P0150	5.00E-04	layer_uno	1	1	1.900E+01	6.750E+00	3.600E+01
P0151	5.00E-04	layer_uno	1	1	2.100E+01	6.750E+00	3.600E+01
P0152	5.00E-04	layer_uno	1	1	2.300E+01	6.750E+00	3.600E+01
P0153	5.00E-04	layer_uno	1	1	2.500E+01	6.750E+00	3.600E+01
P0154	5.00E-04	layer_uno	1	1	2.700E+01	6.750E+00	3.600E+01
P0155	5.00E-04	layer_uno	1	1	2.900E+01	6.750E+00	3.600E+01
P0156	5.00E-04	layer_uno	1	1	3.100E+01	6.750E+00	3.600E+01
P0157	5.00E-04	layer_uno	1	1	3.300E+01	6.750E+00	3.600E+01
P0158	5.00E-04	layer_uno	1	1	3.500E+01	6.750E+00	3.600E+01
P0159	5.00E-04	layer_uno	1	1	3.700E+01	6.750E+00	3.600E+01
P0160	5.00E-04	layer_uno	1	1	3.900E+01	6.750E+00	3.600E+01
P0161	5.00E-04	layer_uno	1	1	4.100E+01	6.750E+00	3.600E+01
P0162	5.00E-04	layer_uno	1	1	4.300E+01	6.750E+00	3.600E+01
P0163	5.00E-04	layer_uno	1	1	4.500E+01	6.750E+00	3.600E+01
P0164	5.00E-04	layer_uno	1	1	4.700E+01	6.750E+00	3.600E+01
P0165	5.00E-04	layer_uno	1	1	4.900E+01	6.750E+00	3.600E+01
P0166	5.00E-04	layer_uno	1	1	5.100E+01	6.750E+00	3.600E+01
P0167	5.00E-04	layer_uno	1	1	5.300E+01	6.750E+00	3.600E+01
P0168	5.00E-04	layer_uno	1	1	5.500E+01	6.750E+00	3.600E+01
P0169	5.00E-04	layer_uno	1	1	5.700E+01	6.750E+00	3.600E+01
P0170	5.00E-04	layer_uno	1	1	5.900E+01	6.750E+00	3.600E+01
P0171	5.00E-04	layer_uno	1	1	6.100E+01	6.750E+00	3.600E+01
P0172	5.00E-04	layer_uno	1	1	6.300E+01	6.750E+00	3.600E+01
P0173	5.00E-04	layer_uno	1	1	6.500E+01	6.750E+00	3.600E+01
P0174	5.00E-04	layer_uno	1	1	6.700E+01	6.750E+00	3.600E+01
P0175	5.00E-04	layer_uno	1	1	6.900E+01	6.750E+00	3.600E+01
P0176	5.00E-04	layer_uno	1	1	1.000E+00	8.250E+00	3.600E+01
P0177	5.00E-04	layer_uno	1	1	3.000E+00	8.250E+00	3.600E+01
P0178	5.00E-04	layer_uno	1	1	5.000E+00	8.250E+00	3.600E+01
P0179	5.00E-04	layer_uno	1	1	7.000E+00	8.250E+00	3.600E+01
P0180	5.00E-04	layer_uno	1	1	9.000E+00	8.250E+00	3.600E+01
P0181	5.00E-04	layer_uno	1	1	1.100E+01	8.250E+00	3.600E+01
P0182	5.00E-04	layer_uno	1	1	1.300E+01	8.250E+00	3.600E+01
P0183	5.00E-04	layer_uno	1	1	1.500E+01	8.250E+00	3.600E+01
P0184	5.00E-04	layer_uno	1	1	1.700E+01	8.250E+00	3.600E+01
P0185	5.00E-04	layer_uno	1	1	1.900E+01	8.250E+00	3.600E+01
P0186	5.00E-04	layer_uno	1	1	2.100E+01	8.250E+00	3.600E+01
P0187	5.00E-04	layer_uno	1	1	2.300E+01	8.250E+00	3.600E+01
P0188	5.00E-04	layer_uno	1	1	2.500E+01	8.250E+00	3.600E+01
P0189	5.00E-04	layer_uno	1	1	2.700E+01	8.250E+00	3.600E+01
P0190	5.00E-04	layer_uno	1	1	2.900E+01	8.250E+00	3.600E+01
P0191	5.00E-04	layer_uno	1	1	3.100E+01	8.250E+00	3.600E+01
P0192	5.00E-04	layer_uno	1	1	3.300E+01	8.250E+00	3.600E+01
P0193	5.00E-04	layer_uno	1	1	3.500E+01	8.250E+00	3.600E+01
P0194	5.00E-04	layer_uno	1	1	3.700E+01	8.250E+00	3.600E+01
P0195	5.00E-04	layer_uno	1	1	3.900E+01	8.250E+00	3.600E+01
P0196	5.00E-04	layer_uno	1	1	4.100E+01	8.250E+00	3.600E+01
P0197	5.00E-04	layer_uno	1	1	4.300E+01	8.250E+00	3.600E+01
P0198	5.00E-04	layer_uno	1	1	4.500E+01	8.250E+00	3.600E+01
P0199	5.00E-04	layer_uno	1	1	4.700E+01	8.250E+00	3.600E+01
P0200	5.00E-04	layer_uno	1	1	4.900E+01	8.250E+00	3.600E+01
P0201	5.00E-04	layer_uno	1	1	5.100E+01	8.250E+00	3.600E+01
P0202	5.00E-04	layer_uno	1	1	5.300E+01	8.250E+00	3.600E+01
P0203	5.00E-04	layer_uno	1	1	5.500E+01	8.250E+00	3.600E+01
P0204	5.00E-04	layer_uno	1	1	5.700E+01	8.250E+00	3.600E+01
P0205	5.00E-04	layer_uno	1	1	5.900E+01	8.250E+00	3.600E+01
P0206	5.00E-04	layer_uno	1	1	6.100E+01	8.250E+00	3.600E+01
P0207	5.00E-04	layer_uno	1	1	6.300E+01	8.250E+00	3.600E+01
P0208	5.00E-04	layer_uno	1	1	6.500E+01	8.250E+00	3.600E+01
P0209	5.00E-04	layer_uno	1	1	6.700E+01	8.250E+00	3.600E+01
P0210	5.00E-04	layer_uno	1	1	6.900E+01	8.250E+00	3.600E+01
P0211	5.00E-04	layer_uno	1	1	1.000E+00	9.750E+00	3.600E+01
P0212	5.00E-04	layer_uno	1	1	3.000E+00	9.750E+00	3.600E+01
P0213	5.00E-04	layer_uno	1	1	5.000E+00	9.750E+00	3.600E+01
P0214	5.00E-04	layer_uno	1	1	7.000E+00	9.750E+00	3.600E+01
P0215	5.00E-04	layer_uno	1	1	9.000E+00	9.750E+00	3.600E+01
P0216	5.00E-04	layer_uno	1	1	1.100E+01	9.750E+00	3.600E+01
P0217	5.00E-04	layer_uno	1	1	1.300E+01	9.750E+00	3.600E+01
P0218	5.00E-04	layer_uno	1	1	1.500E+01	9.750E+00	3.600E+01
P0219	5.00E-04	layer_uno	1	1	1.700E+01	9.750E+00	3.600E+01
P0220	5.00E-04	layer_uno	1	1	1.900E+01	9.750E+00	3.600E+01
P0221	5.00E-04	layer_uno	1	1	2.100E+01	9.750E+00	3.600E+01
P0222	5.00E-04	layer_uno	1	1	2.300E+01	9.750E+00	3.600E+01
P0223	5.00E-04	layer_uno	1	1	2.500E+01	9.750E+00	3.600E+01
P0224	5.00E-04	layer_uno	1	1	2.700E+01	9.750E+00	3.600E+01
P0225	5.00E-04	layer_uno	1	1	2.900E+01	9.750E+00	3.600E+01
P0226	5.00E-04	layer_uno	1	1	3.100E+01	9.750E+00	3.600E+01
P0227	5.00E-04	layer_uno	1	1	3.300E+01	9.750E+00	3.600E+01
P0228	5.00E-04	layer_uno	1	1	3.500E+01	9.750E+00	3.600E+01
P0229	5.00E-04	layer_uno	1	1	3.700E+01	9.750E+00	3.600E+01
P0230	5.00E-04	layer_uno	1	1	3.900E+01	9.750E+00	3.600E+01
P0231	5.00E-04	layer_uno	1	1	4.100E+01	9.750E+00	3.600E+01
P0232	5.00E-04	layer_uno	1	1	4.300E+01	9.750E+00	3.600E+01
P0233	5.00E-04	layer_uno	1	1	4.500E+01	9.750E+00	3.600E+01
P0234	5.00E-04	layer_uno	1	1	4.700E+01	9.750E+00	3.600E+01
P0235	5.00E-04	layer_uno	1	1	4.900E+01	9.750E+00	3.600E+01
P0236	5.00E-04	layer_uno	1	1	5.100E+01	9.750E+00	3.600E+01
P0237	5.00E-04	layer_uno	1	1	5.300E+01	9.750E+00	3.600E+01
P0238	5.00E-04	layer_uno	1	1	5.500E+01	9.750E+00	3.600E+01
P0239	5.00E-04	layer_uno	1	1	5.700E+01	9.750E+00	3.600E+01
P0240	5.00E-04	layer_uno	1	1	5.900E+01	9.750E+00	3.600E+01
P0241	5.00E-04	layer_uno	1	1	6.100E+01	9.750E+00	3.600E+01
P0242	5.00E-04	layer_uno	1	1	6.300E+01	9.750E+00	3.600E+01
P0243	5.00E-04	layer_uno	1	1	6.500E+01	9.750E+00	3.600E+01
P0244	5.00E-04	layer_uno	1	1	6.700E+01	9.750E+00	3.600E+01
P0245	5.00E-04	layer_uno	1	1	6.900E+01	9.750E+00	3.600E+01
P0246	5.00E-04	layer_uno	1	1	1.000E+00	1.125E+01	3.600E+01
P0247	5.00E-04	layer_uno	1	1	3.000E+00	1.125E+01	3.600E+01
P0248	5.00E-04	layer_uno	1	1	5.000E+00	1.125E+01	3.600E+01
P0249	5.00E-04	layer_uno	1	1	7.000E+00	1.125E+01	3.600E+01
P0250	5.00E-04	layer_uno	1	1	9.000E+00	1.125E+01	3.600E+01
P0251	5.00E-04	layer_uno	1	1	1.100E+01	1.125E+01	3.600E+01
P0252	5.00E-04	layer_uno	1	1	1.300E+01	1.125E+01	3.600E+01
P0253	5.00E-04	layer_uno	1	1	1.500E+01	1.125E+01	3.600E+01
P0254	5.00E-04	layer_uno	1	1	1.700E+01	1.125E+01	3.600E+01
P0255	5.00E-04	layer_uno	1	1	1.900E+01	1.125E+01	3.600E+01
P0256	5.00E-04	layer_uno	1	1	2.100E+01	1.125E+01	3.600E+01
P0257	5.00E-04	layer_uno	1	1	2.300E+01	1.125E+01	3.600E+01
P0258	5.00E-04	layer_uno	1	1	2.500E+01	1.125E+01	3.600E+01
P0259	5.00E-04	layer_uno	1	1	2.700E+01	1.125E+01	3.600E+01
P0260	5.00E-04	layer_uno	1	1	2.900E+01	1.125E+01	3.600E+01
P0261	5.00E-04	layer_uno	1	1	3.100E+01	1.125E+01	3.600E+01
P0262	5.00E-04	layer_uno	1	1	3.300E+01	1.125E+01	3.600E+01
P0263	5.00E-04	layer_uno	1	1	3.500E+01	1.125E+01	3.600E+01
P0264	5.00E-04	layer_uno	1	1	3.700E+01	1.125E+01	3.600E+01
P0265	5.00E-04	layer_uno	1	1	3.900E+01	1.125E+01	3.600E+01
P0266	5.00E-04	layer_uno	1	1	4.100E+01	1.125E+01	3.600E+01
P0267	5.00E-04	layer_uno	1	1	4.300E+01	1.125E+01	3.600E+01
P0268	5.00E-04	layer_uno	1	1	4.500E+01	1.125E+01	3.600E+01
P0269	5.00E-04	layer_uno	1	1	4.700E+01	1.125E+01	3.600E+01
P0270	5.00E-04	layer_uno	1	1	4.900E+01	1.125E+01	3.600E+01
P0271	5.00E-04	layer_uno	1	1	5.100E+01	1.125E+01	3.600E+01
P0272	5.00E-04	layer_uno	1	1	5.300E+01	1.125E+01	3.600E+01
P0273	5.00E-04	layer_uno	1	1	5.500E+01	1.125E+01	3.600E+01
P0274	5.00E-04	layer_uno	1	1	5.700E+01	1.125E+01	3.600E+01
P0275	5.00E-04	layer_uno	1	1	5.900E+01	1.125E+01	3.600E+01
P0276	5.00E-04	layer_uno	1	1	6.100E+01	1.125E+01	3.600E+01
P0277	5.00E-04	layer_uno	1	1	6.300E+01	1.125E+01	3.600E+01
P0278	5.00E-04	layer_uno	1	1	6.500E+01	1.125E+01	3.600E+01
P0279	5.00E-04	layer_uno	1	1	6.700E+01	1.125E+01	3.600E+01
P0280	5.00E-04	layer_uno	1	1	6.900E+01	1.125E+01	3.600E+01
P0281	5.00E-04	layer_uno	1	1	1.000E+00	1.275E+01	3.600E+01
P0282	5.00E-04	layer_uno	1	1	3.000E+00	1.275E+01	3.600E+01
P0283	5.00E-04	layer_uno	1	1	5.000E+00	1.275E+01	3.600E+01
P0284	5.00E-04	layer_uno	1	1	7.000E+00	1.275E+01	3.600E+01
P0285	5.00E-04	layer_uno	1	1	9.000E+00	1.275E+01	3.600E+01
P0286	5.00E-04	layer_uno	1	1	1.100E+01	1.275E+01	3.600E+01
P0287	5.00E-04	layer_uno	1	1	1.300E+01	1.275E+01	3.600E+01
P0288	5.00E-04	layer_uno	1	1	1.500E+01	1.275E+01	3.600E+01
P0289	5.00E-04	layer_uno	1	1	1.700E+01	1.275E+01	3.600E+01
P0290	5.00E-04	layer_uno	1	1	1.900E+01	1.275E+01	3.600E+01
P0291	5.00E-04	layer_uno	1	1	2.100E+01	1.275E+01	3.600E+01
P0292	5.00E-04	layer_uno	1	1	2.300E+01	1.275E+01	3.600E+01
P0293	5.00E-04	layer_uno	1	1	2.500E+01	1.275E+01	3.600E+01
P0294	5.00E-04	layer_uno	1	1	2.700E+01	1.275E+01	3.600E+01
P0295	5.00E-04	layer_uno	1	1	2.900E+01	1.275E+01	3.600E+01
P0296	5.00E-04	layer_uno	1	1	3.100E+01	1.275E+01	3.600E+01
P0297	5.00E-04	layer_uno	1	1	3.300E+01	1.275E+01	3.600E+01
P0298	5.00E-04	layer_uno	1	1	3.500E+01	1.275E+01	3.600E+01
P0299	5.00E-04	layer_uno	1	1	3.700E+01	1.275E+01	3.600E+01
P0300	5.00E-04	layer_uno	1	1	3.900E+01	1.275E+01	3.600E+01
P0301	5.00E-04	layer_uno	1	1	4.100E+01	1.275E+01	3.600E+01
P0302	5.00E-04	layer_uno	1	1	4.300E+01	1.275E+01	3.600E+01
P0303	5.00E-04	layer_uno	1	1	4.500E+01	1.275E+01	3.600E+01
P0304	5.00E-04	layer_uno	1	1	4.700E+01	1.275E+01	3.600E+01
P0305	5.00E-04	layer_uno	1	1	4.900E+01	1.275E+01	3.600E+01
P0306	5.00E-04	layer_uno	1	1	5.100E+01	1.275E+01	3.600E+01
P0307	5.00E-04	layer_uno	1	1	5.300E+01	1.275E+01	3.600E+01
P0308	5.00E-04	layer_uno	1	1	5.500E+01	1.275E+01	3.600E+01
P0309	5.00E-04	layer_uno	1	1	5.700E+01	1.275E+01	3.600E+01
P0310	5.00E-04	layer_uno	1	1	5.900E+01	1.275E+01	3.600E+01
P0311	5.00E-04	layer_uno	1	1	6.100E+01	1.275E+01	3.600E+01
P0312	5.00E-04	layer_uno	1	1	6.300E+01	1.275E+01	3.600E+01
P0313	5.00E-04	layer_uno	1	1	6.500E+01	1.275E+01	3.600E+01
P0314	5.00E-04	layer_uno	1	1	6.700E+01	1.275E+01	3.600E+01
P0315	5.00E-04	layer_uno	1	1	6.900E+01	1.275E+01	3.600E+01
P0316	5.00E-04	layer_uno	1	1	1.000E+00	1.425E+01	3.600E+01
P0317	5.00E-04	layer_uno	1	1	3.000E+00	1.425E+01	3.600E+01
P0318	5.00E-04	layer_uno	1	1	5.000E+00	1.425E+01	3.600E+01
P0319	5.00E-04	layer_uno	1	1	7.000E+00	1.425E+01	3.600E+01
P0320	5.00E-04	layer_uno	1	1	9.000E+00	1.425E+01	3.600E+01
P0321	5.00E-04	layer_uno	1	1	1.100E+01	1.425E+01	3.600E+01
P0322	5.00E-04	layer_uno	1	1	1.300E+01	1.425E+01	3.600E+01
P0323	5.00E-04	layer_uno	1	1	1.500E+01	1.425E+01	3.600E+01
P0324	5.00E-04	layer_uno	1	1	1.700E+01	1.425E+01	3.600E+01
P0325	5.00E-04	layer_uno	1	1	1.900E+01	1.425E+01	3.600E+01
P0326	5.00E-04	layer_uno	1	1	2.100E+01	1.425E+01	3.600E+01
P0327	5.00E-04	layer_uno	1	1	2.300E+01	1.425E+01	3.600E+01
P0328	5.00E-04	layer_uno	1	1	2.500E+01	1.425E+01	3.600E+01
P0329	5.00E-04	layer_uno	1	1	2.700E+01	1.425E+01	3.600E+01
